"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","759","createListAddRandomMovieFromTopRatedToCreatedListRemoveListAndVerifyListIsRemoved","Gradle suite","Mon Aug 18 20:55:29 UTC 2025","passed","Mon Aug 18 20:55:30 UTC 2025","org.themoviedb.lists.RemoveListHappyPathTests","Gradle test","org.themoviedb.lists.RemoveListHappyPathTests","createListAddRandomMovieFromTopRatedToCreatedListRemoveListAndVerifyListIsRemoved"
"","128","passWrongRequestToAddToWatchlistAndVerifyUnsuccessfulResponse","Gradle suite","Mon Aug 18 20:55:39 UTC 2025","passed","Mon Aug 18 20:55:39 UTC 2025","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","Gradle test","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","passWrongRequestToAddToWatchlistAndVerifyUnsuccessfulResponse"
"","225","addRandomMovieFromTopRatedToWatchlistAndVerifyPresence","Gradle suite","Mon Aug 18 20:55:38 UTC 2025","passed","Mon Aug 18 20:55:38 UTC 2025","org.themoviedb.watchlist.AddMovieWatchListHappyPathTests","Gradle test","org.themoviedb.watchlist.AddMovieWatchListHappyPathTests","addRandomMovieFromTopRatedToWatchlistAndVerifyPresence"
"","119","passWrongRequestToAddToWatchlistAndVerifyUnsuccessfulResponse","Gradle suite","Mon Aug 18 20:55:39 UTC 2025","passed","Mon Aug 18 20:55:39 UTC 2025","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","Gradle test","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","passWrongRequestToAddToWatchlistAndVerifyUnsuccessfulResponse"
"","145","addRatingToMovieAndVerifySuccessfulResponse","Gradle suite","Mon Aug 18 20:55:31 UTC 2025","passed","Mon Aug 18 20:55:31 UTC 2025","org.themoviedb.movies.AddRatingToMovieHappyPathTests","Gradle test","org.themoviedb.movies.AddRatingToMovieHappyPathTests","addRatingToMovieAndVerifySuccessfulResponse"
"","1667","createListAddRandomMovieFromTopRatedToCreatedListAndVerifyPresence","Gradle suite","Mon Aug 18 20:55:26 UTC 2025","passed","Mon Aug 18 20:55:27 UTC 2025","org.themoviedb.lists.CreateListHappyPathTests","Gradle test","org.themoviedb.lists.CreateListHappyPathTests","createListAddRandomMovieFromTopRatedToCreatedListAndVerifyPresence"
"","815","createListAddRandomMovieFromTopRatedToCreatedListRemoveMovieFromListAndVerifyListIsEmpty","Gradle suite","Mon Aug 18 20:55:27 UTC 2025","passed","Mon Aug 18 20:55:28 UTC 2025","org.themoviedb.lists.CreateListHappyPathTests","Gradle test","org.themoviedb.lists.CreateListHappyPathTests","createListAddRandomMovieFromTopRatedToCreatedListRemoveMovieFromListAndVerifyListIsEmpty"
"","1209","updateMovieRatingAndVerifyRatingIsUpdated","Gradle suite","Mon Aug 18 20:55:35 UTC 2025","passed","Mon Aug 18 20:55:36 UTC 2025","org.themoviedb.movies.UpdateMovieRatingHappyPathTests","Gradle test","org.themoviedb.movies.UpdateMovieRatingHappyPathTests","updateMovieRatingAndVerifyRatingIsUpdated"
"","1249","addRatingToMovieAndVerifyRatingIsAdded","Gradle suite","Mon Aug 18 20:55:30 UTC 2025","passed","Mon Aug 18 20:55:31 UTC 2025","org.themoviedb.movies.AddRatingToMovieHappyPathTests","Gradle test","org.themoviedb.movies.AddRatingToMovieHappyPathTests","addRatingToMovieAndVerifyRatingIsAdded"
"","2433","addRatingToMovieRemoveRatingAndVerifyRatingIsRemoved","Gradle suite","Mon Aug 18 20:55:32 UTC 2025","passed","Mon Aug 18 20:55:34 UTC 2025","org.themoviedb.movies.RemoveMovieRatingHappyPathTests","Gradle test","org.themoviedb.movies.RemoveMovieRatingHappyPathTests","addRatingToMovieRemoveRatingAndVerifyRatingIsRemoved"
"","218","passWrongRequestToAddToWatchlistAndVerifyWatchListIsNotUpdated","Gradle suite","Mon Aug 18 20:55:39 UTC 2025","passed","Mon Aug 18 20:55:40 UTC 2025","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","Gradle test","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","passWrongRequestToAddToWatchlistAndVerifyWatchListIsNotUpdated"
"","375","addRandomSeveralMovieFromTopRatedToWatchlistAndVerifyPresence","Gradle suite","Mon Aug 18 20:55:40 UTC 2025","passed","Mon Aug 18 20:55:40 UTC 2025","org.themoviedb.watchlist.AddSeveralMoviesWatchListHappyPathTests","Gradle test","org.themoviedb.watchlist.AddSeveralMoviesWatchListHappyPathTests","addRandomSeveralMovieFromTopRatedToWatchlistAndVerifyPresence"
