"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 26 14:17:47 GMT 2025","Thu Jun 26 14:17:47 GMT 2025","80","Gradle suite","Gradle test","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","passWrongRequestToAddToWatchlistAndVerifyUnsuccessfulResponse","passWrongRequestToAddToWatchlistAndVerifyUnsuccessfulResponse",""
"passed","Thu Jun 26 14:17:47 GMT 2025","Thu Jun 26 14:17:48 GMT 2025","95","Gradle suite","Gradle test","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","passWrongRequestToAddToWatchlistAndVerifyWatchListIsNotUpdated","passWrongRequestToAddToWatchlistAndVerifyWatchListIsNotUpdated",""
"passed","Thu Jun 26 14:17:46 GMT 2025","Thu Jun 26 14:17:47 GMT 2025","772","Gradle suite","Gradle test","org.themoviedb.watchlist.AddMovieWatchListHappyPathTests","org.themoviedb.watchlist.AddMovieWatchListHappyPathTests","addRandomMovieFromTopRatedToWatchlistAndVerifySuccessfulResponse","addRandomMovieFromTopRatedToWatchlistAndVerifySuccessfulResponse",""
"passed","Thu Jun 26 14:17:47 GMT 2025","Thu Jun 26 14:17:47 GMT 2025","77","Gradle suite","Gradle test","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","passWrongRequestToAddToWatchlistAndVerifyUnsuccessfulResponse","passWrongRequestToAddToWatchlistAndVerifyUnsuccessfulResponse",""
"passed","Thu Jun 26 14:17:48 GMT 2025","Thu Jun 26 14:17:48 GMT 2025","206","Gradle suite","Gradle test","org.themoviedb.watchlist.AddSeveralMoviesWatchListHappyPathTests","org.themoviedb.watchlist.AddSeveralMoviesWatchListHappyPathTests","addRandomSeveralMovieFromTopRatedToWatchlistAndVerifyPresence","addRandomSeveralMovieFromTopRatedToWatchlistAndVerifyPresence",""
"passed","Thu Jun 26 14:17:47 GMT 2025","Thu Jun 26 14:17:47 GMT 2025","105","Gradle suite","Gradle test","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","passWrongRequestToAddToWatchlistAndVerifyWatchListIsNotUpdated","passWrongRequestToAddToWatchlistAndVerifyWatchListIsNotUpdated",""
"passed","Thu Jun 26 14:17:46 GMT 2025","Thu Jun 26 14:17:46 GMT 2025","423","Gradle suite","Gradle test","org.themoviedb.watchlist.AddMovieWatchListHappyPathTests","org.themoviedb.watchlist.AddMovieWatchListHappyPathTests","addRandomMovieFromTopRatedToWatchlistAndVerifyPresence","addRandomMovieFromTopRatedToWatchlistAndVerifyPresence",""
