"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","307","createListAndVerifySuccessfulResponse","All API tests","Wed Sep 24 20:39:54 UTC 2025","passed","Wed Sep 24 20:39:54 UTC 2025","org.themoviedb.lists.CreateListHappyPathTests","All API tests","org.themoviedb.lists.CreateListHappyPathTests","createListAndVerifySuccessfulResponse"
"","350","addRandomMovieFromTopRatedToWatchlistAndVerifyPresence","All API tests","Wed Sep 24 20:39:53 UTC 2025","passed","Wed Sep 24 20:39:53 UTC 2025","org.themoviedb.watchlist.AddMovieWatchListHappyPathTests","All API tests","org.themoviedb.watchlist.AddMovieWatchListHappyPathTests","addRandomMovieFromTopRatedToWatchlistAndVerifyPresence"
"","137","addRatingToMovieAndVerifySuccessfulResponse","All API tests","Wed Sep 24 20:39:53 UTC 2025","passed","Wed Sep 24 20:39:53 UTC 2025","org.themoviedb.movies.AddRatingToMovieHappyPathTests","All API tests","org.themoviedb.movies.AddRatingToMovieHappyPathTests","addRatingToMovieAndVerifySuccessfulResponse"
"","1236","updateMovieRatingAndVerifyRatingIsUpdated","All API tests","Wed Sep 24 20:39:54 UTC 2025","passed","Wed Sep 24 20:39:56 UTC 2025","org.themoviedb.movies.UpdateMovieRatingHappyPathTests","All API tests","org.themoviedb.movies.UpdateMovieRatingHappyPathTests","updateMovieRatingAndVerifyRatingIsUpdated"
"","1475","addRatingToMovieAndVerifyRatingIsAdded","All API tests","Wed Sep 24 20:39:51 UTC 2025","passed","Wed Sep 24 20:39:53 UTC 2025","org.themoviedb.movies.AddRatingToMovieHappyPathTests","All API tests","org.themoviedb.movies.AddRatingToMovieHappyPathTests","addRatingToMovieAndVerifyRatingIsAdded"
"","243","passWrongRequestToAddToWatchlistAndVerifyWatchListIsNotUpdated","All API tests","Wed Sep 24 20:39:53 UTC 2025","passed","Wed Sep 24 20:39:53 UTC 2025","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","All API tests","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","passWrongRequestToAddToWatchlistAndVerifyWatchListIsNotUpdated"
"","2754","addRatingToMovieRemoveRatingAndVerifyRatingIsRemoved","All API tests","Wed Sep 24 20:39:51 UTC 2025","passed","Wed Sep 24 20:39:54 UTC 2025","org.themoviedb.movies.RemoveMovieRatingHappyPathTests","All API tests","org.themoviedb.movies.RemoveMovieRatingHappyPathTests","addRatingToMovieRemoveRatingAndVerifyRatingIsRemoved"
"","675","addRandomSeveralMovieFromTopRatedToWatchlistAndVerifyPresence","All API tests","Wed Sep 24 20:39:52 UTC 2025","passed","Wed Sep 24 20:39:52 UTC 2025","org.themoviedb.watchlist.AddSeveralMoviesWatchListHappyPathTests","All API tests","org.themoviedb.watchlist.AddSeveralMoviesWatchListHappyPathTests","addRandomSeveralMovieFromTopRatedToWatchlistAndVerifyPresence"
"","145","addRandomMovieFromTopRatedToWatchlistAndVerifySuccessfulResponse","All API tests","Wed Sep 24 20:39:54 UTC 2025","passed","Wed Sep 24 20:39:54 UTC 2025","org.themoviedb.watchlist.AddMovieWatchListHappyPathTests","All API tests","org.themoviedb.watchlist.AddMovieWatchListHappyPathTests","addRandomMovieFromTopRatedToWatchlistAndVerifySuccessfulResponse"
"","1215","createListAddRandomMovieFromTopRatedToCreatedListRemoveListAndVerifyListIsRemoved","All API tests","Wed Sep 24 20:39:51 UTC 2025","passed","Wed Sep 24 20:39:53 UTC 2025","org.themoviedb.lists.RemoveListHappyPathTests","All API tests","org.themoviedb.lists.RemoveListHappyPathTests","createListAddRandomMovieFromTopRatedToCreatedListRemoveListAndVerifyListIsRemoved"
"","113","updateMovieRatingAndVerifySuccessfulResponse","All API tests","Wed Sep 24 20:39:57 UTC 2025","passed","Wed Sep 24 20:39:57 UTC 2025","org.themoviedb.movies.UpdateMovieRatingHappyPathTests","All API tests","org.themoviedb.movies.UpdateMovieRatingHappyPathTests","updateMovieRatingAndVerifySuccessfulResponse"
