"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","416","createListAddRandomMovieFromTopRatedToCreatedListRemoveMovieFromListAndVerifyListIsEmpty","Gradle suite","Mon Aug 25 20:50:05 UTC 2025","passed","Mon Aug 25 20:50:06 UTC 2025","org.themoviedb.lists.CreateListHappyPathTests","Gradle test","org.themoviedb.lists.CreateListHappyPathTests","createListAddRandomMovieFromTopRatedToCreatedListRemoveMovieFromListAndVerifyListIsEmpty"
"","102","addRandomMovieFromTopRatedToWatchlistAndVerifySuccessfulResponse","Gradle suite","Mon Aug 25 20:50:15 UTC 2025","passed","Mon Aug 25 20:50:15 UTC 2025","org.themoviedb.watchlist.AddMovieWatchListHappyPathTests","Gradle test","org.themoviedb.watchlist.AddMovieWatchListHappyPathTests","addRandomMovieFromTopRatedToWatchlistAndVerifySuccessfulResponse"
"","98","passWrongRequestToAddToWatchlistAndVerifyWatchListIsNotUpdated","Gradle suite","Mon Aug 25 20:50:15 UTC 2025","passed","Mon Aug 25 20:50:15 UTC 2025","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","Gradle test","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","passWrongRequestToAddToWatchlistAndVerifyWatchListIsNotUpdated"
"","2236","addRatingToMovieRemoveRatingAndVerifyRatingIsRemoved","Gradle suite","Mon Aug 25 20:50:08 UTC 2025","passed","Mon Aug 25 20:50:11 UTC 2025","org.themoviedb.movies.RemoveMovieRatingHappyPathTests","Gradle test","org.themoviedb.movies.RemoveMovieRatingHappyPathTests","addRatingToMovieRemoveRatingAndVerifyRatingIsRemoved"
"","249","createListAndVerifySuccessfulResponse","Gradle suite","Mon Aug 25 20:50:06 UTC 2025","passed","Mon Aug 25 20:50:06 UTC 2025","org.themoviedb.lists.CreateListHappyPathTests","Gradle test","org.themoviedb.lists.CreateListHappyPathTests","createListAndVerifySuccessfulResponse"
"","1557","createListAddRandomMovieFromTopRatedToCreatedListAndVerifyPresence","Gradle suite","Mon Aug 25 20:50:04 UTC 2025","passed","Mon Aug 25 20:50:05 UTC 2025","org.themoviedb.lists.CreateListHappyPathTests","Gradle test","org.themoviedb.lists.CreateListHappyPathTests","createListAddRandomMovieFromTopRatedToCreatedListAndVerifyPresence"
"","78","passWrongRequestToAddToWatchlistAndVerifyUnsuccessfulResponse","Gradle suite","Mon Aug 25 20:50:15 UTC 2025","passed","Mon Aug 25 20:50:15 UTC 2025","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","Gradle test","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","passWrongRequestToAddToWatchlistAndVerifyUnsuccessfulResponse"
"","82","passWrongRequestToAddToWatchlistAndVerifyUnsuccessfulResponse","Gradle suite","Mon Aug 25 20:50:15 UTC 2025","passed","Mon Aug 25 20:50:15 UTC 2025","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","Gradle test","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","passWrongRequestToAddToWatchlistAndVerifyUnsuccessfulResponse"
"","1145","addRatingToMovieAndVerifyRatingIsAdded","Gradle suite","Mon Aug 25 20:50:07 UTC 2025","passed","Mon Aug 25 20:50:08 UTC 2025","org.themoviedb.movies.AddRatingToMovieHappyPathTests","Gradle test","org.themoviedb.movies.AddRatingToMovieHappyPathTests","addRatingToMovieAndVerifyRatingIsAdded"
"","78","addRatingToMovieAndVerifySuccessfulResponse","Gradle suite","Mon Aug 25 20:50:08 UTC 2025","passed","Mon Aug 25 20:50:08 UTC 2025","org.themoviedb.movies.AddRatingToMovieHappyPathTests","Gradle test","org.themoviedb.movies.AddRatingToMovieHappyPathTests","addRatingToMovieAndVerifySuccessfulResponse"
"","135","passWrongRequestToAddToWatchlistAndVerifyWatchListIsNotUpdated","Gradle suite","Mon Aug 25 20:50:15 UTC 2025","passed","Mon Aug 25 20:50:15 UTC 2025","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","Gradle test","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","passWrongRequestToAddToWatchlistAndVerifyWatchListIsNotUpdated"
"","1118","updateMovieRatingAndVerifyRatingIsUpdated","Gradle suite","Mon Aug 25 20:50:12 UTC 2025","passed","Mon Aug 25 20:50:13 UTC 2025","org.themoviedb.movies.UpdateMovieRatingHappyPathTests","Gradle test","org.themoviedb.movies.UpdateMovieRatingHappyPathTests","updateMovieRatingAndVerifyRatingIsUpdated"
"","210","addRandomSeveralMovieFromTopRatedToWatchlistAndVerifyPresence","Gradle suite","Mon Aug 25 20:50:15 UTC 2025","passed","Mon Aug 25 20:50:15 UTC 2025","org.themoviedb.watchlist.AddSeveralMoviesWatchListHappyPathTests","Gradle test","org.themoviedb.watchlist.AddSeveralMoviesWatchListHappyPathTests","addRandomSeveralMovieFromTopRatedToWatchlistAndVerifyPresence"
"","430","createListAddRandomMovieFromTopRatedToCreatedListRemoveListAndVerifyListIsRemoved","Gradle suite","Mon Aug 25 20:50:06 UTC 2025","passed","Mon Aug 25 20:50:07 UTC 2025","org.themoviedb.lists.RemoveListHappyPathTests","Gradle test","org.themoviedb.lists.RemoveListHappyPathTests","createListAddRandomMovieFromTopRatedToCreatedListRemoveListAndVerifyListIsRemoved"
"","126","addRandomMovieFromTopRatedToWatchlistAndVerifyPresence","Gradle suite","Mon Aug 25 20:50:14 UTC 2025","passed","Mon Aug 25 20:50:14 UTC 2025","org.themoviedb.watchlist.AddMovieWatchListHappyPathTests","Gradle test","org.themoviedb.watchlist.AddMovieWatchListHappyPathTests","addRandomMovieFromTopRatedToWatchlistAndVerifyPresence"
"","90","updateMovieRatingAndVerifySuccessfulResponse","Gradle suite","Mon Aug 25 20:50:14 UTC 2025","passed","Mon Aug 25 20:50:14 UTC 2025","org.themoviedb.movies.UpdateMovieRatingHappyPathTests","Gradle test","org.themoviedb.movies.UpdateMovieRatingHappyPathTests","updateMovieRatingAndVerifySuccessfulResponse"
