"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1176","addRatingToMovieAndVerifyRatingIsAdded","Gradle suite","Mon Aug 18 20:35:22 UTC 2025","passed","Mon Aug 18 20:35:23 UTC 2025","org.themoviedb.movies.AddRatingToMovieHappyPathTests","Gradle test","org.themoviedb.movies.AddRatingToMovieHappyPathTests","addRatingToMovieAndVerifyRatingIsAdded"
"","87","passWrongRequestToAddToWatchlistAndVerifyUnsuccessfulResponse","Gradle suite","Mon Aug 18 20:35:30 UTC 2025","passed","Mon Aug 18 20:35:30 UTC 2025","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","Gradle test","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","passWrongRequestToAddToWatchlistAndVerifyUnsuccessfulResponse"
"","82","updateMovieRatingAndVerifySuccessfulResponse","Gradle suite","Mon Aug 18 20:35:29 UTC 2025","passed","Mon Aug 18 20:35:29 UTC 2025","org.themoviedb.movies.UpdateMovieRatingHappyPathTests","Gradle test","org.themoviedb.movies.UpdateMovieRatingHappyPathTests","updateMovieRatingAndVerifySuccessfulResponse"
"","692","createListAddRandomMovieFromTopRatedToCreatedListRemoveListAndVerifyListIsRemoved","Gradle suite","Mon Aug 18 20:35:21 UTC 2025","passed","Mon Aug 18 20:35:22 UTC 2025","org.themoviedb.lists.RemoveListHappyPathTests","Gradle test","org.themoviedb.lists.RemoveListHappyPathTests","createListAddRandomMovieFromTopRatedToCreatedListRemoveListAndVerifyListIsRemoved"
"","125","passWrongRequestToAddToWatchlistAndVerifyWatchListIsNotUpdated","Gradle suite","Mon Aug 18 20:35:30 UTC 2025","passed","Mon Aug 18 20:35:30 UTC 2025","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","Gradle test","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","passWrongRequestToAddToWatchlistAndVerifyWatchListIsNotUpdated"
"","2256","addRatingToMovieRemoveRatingAndVerifyRatingIsRemoved","Gradle suite","Mon Aug 18 20:35:23 UTC 2025","passed","Mon Aug 18 20:35:25 UTC 2025","org.themoviedb.movies.RemoveMovieRatingHappyPathTests","Gradle test","org.themoviedb.movies.RemoveMovieRatingHappyPathTests","addRatingToMovieRemoveRatingAndVerifyRatingIsRemoved"
"","441","createListAndVerifySuccessfulResponse","Gradle suite","Mon Aug 18 20:35:20 UTC 2025","passed","Mon Aug 18 20:35:21 UTC 2025","org.themoviedb.lists.CreateListHappyPathTests","Gradle test","org.themoviedb.lists.CreateListHappyPathTests","createListAndVerifySuccessfulResponse"
"","212","addRandomSeveralMovieFromTopRatedToWatchlistAndVerifyPresence","Gradle suite","Mon Aug 18 20:35:30 UTC 2025","passed","Mon Aug 18 20:35:30 UTC 2025","org.themoviedb.watchlist.AddSeveralMoviesWatchListHappyPathTests","Gradle test","org.themoviedb.watchlist.AddSeveralMoviesWatchListHappyPathTests","addRandomSeveralMovieFromTopRatedToWatchlistAndVerifyPresence"
"","129","passWrongRequestToAddToWatchlistAndVerifyWatchListIsNotUpdated","Gradle suite","Mon Aug 18 20:35:30 UTC 2025","passed","Mon Aug 18 20:35:30 UTC 2025","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","Gradle test","org.themoviedb.watchlist.AddMovieWatchListNegativeTests","passWrongRequestToAddToWatchlistAndVerifyWatchListIsNotUpdated"
"","91","addRatingToMovieAndVerifySuccessfulResponse","Gradle suite","Mon Aug 18 20:35:23 UTC 2025","passed","Mon Aug 18 20:35:23 UTC 2025","org.themoviedb.movies.AddRatingToMovieHappyPathTests","Gradle test","org.themoviedb.movies.AddRatingToMovieHappyPathTests","addRatingToMovieAndVerifySuccessfulResponse"
